"IDinegi","IDife","year","d_pri","d_pan","d_prd","d_nulo","d_part","p_pri","p_pan","p_prd","p_nulo","p_part"
"13003","13003",2009,0.44092059135437,0.0749676078557968,0.0757080242037773,0.0401678271591663,NA,NA,NA,NA,NA,NA
"13003","13003",2012,0.457065812758069,0.0969916575377096,0.357883205527935,0.0669925002106682,0.590618389946497,0.439729837107668,0.131982518871673,0.378784266984505,0.0176003178386969,0.62635311683464
"13004","13004",2006,0.374137413741374,0.351635163516352,0.221122112211221,0.0318031803180318,0.583917309039944,0.326871458395467,0.384133611691023,0.254697286012526,0.0265433939755443,0.587421163279608
"13004","13004",2009,0.496298789978027,0.191790044307709,0.170592188835144,0.0242261104285717,NA,NA,NA,NA,NA,NA
"13004","13004",2012,0.504710975299211,0.307104660045837,0.159918512859689,0.117647058823529,0.619302949061662,0.531642677633082,0.235549463102582,0.214987434315741,0.0262737034498515,0.690269673553067
"13005","13005",2006,0.369834038398959,0.1625447445493,0.404328018223235,0.0245688252521966,0.56426735218509,0.243243243243243,0.210651828298887,0.496820349761526,0.0236883942766296,0.577488064634594
"13005","13005",2009,0.452473700046539,0.0942734703421593,0.131086871027946,0.0331125818192959,NA,NA,NA,NA,NA,NA
"13005","13005",2012,0.42917666996187,0.122299110295156,0.360683519276938,0.0785199830532411,0.570358437374144,0.444843168527379,0.126262626262626,0.384768740031898,0.0171451355661882,0.606041079339509
"13006","13006",2006,0.40354927138941,0.16361275429231,0.369355071418266,0.03606983119319,0.525115539055989,0.324440619621343,0.201233505450373,0.432300631095812,0.0314113597246127,0.528221834987499
"13006","13006",2009,0.453549057245255,0.158489912748337,0.140570640563965,0.0379262343049049,NA,NA,NA,NA,NA,NA
"13006","13006",2012,0.418043504100796,0.157256626649233,0.382978723404255,0.0744086532746939,0.581008287292818,0.429547784485705,0.159357557808406,0.38204806925618,0.0306413031096936,0.60628453038674
"13007","13007",2006,0.425434116445352,0.33120531154239,0.1841164453524,0.0252808988764045,0.547615718081387,0.296541200406918,0.368514750762971,0.285350966429298,0.0188199389623601,0.549853167389176
"13007","13007",2009,0.342923790216446,0.3123379945755,0.0279937796294689,0.0212545357644558,NA,NA,NA,NA,NA,NA
"13007","13007",2012,0.535765525722484,0.17339618774339,0.154539864726378,0.0932568149210904,0.615180935569285,0.560553633217993,0.190888119953864,0.201268742791234,0.0222991157247213,0.65590719959652
"13008","13008",2006,0.409515396264513,0.230123674911661,0.285651186269561,0.0272589601211509,0.564226716035318,0.184630864042259,0.315243365614388,0.447113570620048,0.0239592504087536,0.566149245229279
"13008","13008",2009,0.27396285533905,0.274199932813644,0.0347688645124435,0.0320821814239025,NA,NA,NA,NA,NA,NA
"13008","13008",2012,0.43340152290033,0.179338561200136,0.267757699738607,0.0739288555517672,0.585526534686408,0.414019539800331,0.192995568843094,0.340077945651594,0.0199135123591906,0.623224089169855
"13009","13019",2006,0.451882132515755,0.203713166411174,0.288366547436553,0.0235053653551354,0.56446495529276,0.379727427597956,0.231856899488927,0.352981260647359,0.0229982964224872,0.56436881069128
"13009","13019",2009,0.548808097839355,0.0910039991140366,0.0288846362382174,0.023142509162426,NA,NA,NA,NA,NA,NA
"13009","13019",2012,0.52424760152451,0.118412406360888,0.25443553686424,0.078065448810619,0.629415170816445,0.528400597907324,0.143622321873443,0.289113104135526,0.0166915794718485,0.66407477872446
"13010","13009",2006,0.308946362081111,0.321726879339841,0.30985206802858,0.0153970011069739,0.652890932982917,0.249022556390977,0.254035087719298,0.454937343358396,0.0110275689223058,0.6553876478318
"13010","13009",2009,0.528956353664398,0.179246693849564,0.0942384973168373,0.0352836102247238,NA,NA,NA,NA,NA,NA
"13010","13009",2012,0.43470182268625,0.208458679879667,0.308264024066537,0.0745000884799151,0.638711500423848,0.446422628951747,0.171297836938436,0.349168053244592,0.0135607321131448,0.679287934444758
"13011","13010",2006,0.383035967148117,0.100254885301614,0.443358821863495,0.0700934579439252,0.594544536117191,0.360589060308555,0.0997194950911641,0.515708274894811,0.0614305750350631,0.600269405623842
"13011","13010",2009,0.572387337684631,0.0399089157581329,0.259947270154953,0.0371524430811405,NA,NA,NA,NA,NA,NA
"13011","13010",2012,0.474540624308169,0.124086783263228,0.336174452069958,0.0873367279167589,0.688987187309335,0.494723512030393,0.110067539046011,0.368932038834951,0.0481215702828198,0.722696766320927
"13012","13011",2006,0.301480051480051,0.340840840840841,0.22007722007722,0.0389317889317889,0.453017199494704,0.241128777508687,0.377803516900074,0.293355796567337,0.0376961145624934,0.461422602273832
"13012","13011",2009,0.402089834213257,0.0922334939241409,0.0322515815496445,0.0259218327701092,NA,NA,NA,NA,NA,NA
"13012","13011",2012,0.425342008675342,0.197697697697698,0.17701034367701,0.0797464130797464,0.538617064294379,0.432282451343092,0.225591121119511,0.245616857004986,0.0317677336335853,0.558655703823516
"13013","13012",2006,0.282663207955037,0.235451794206658,0.407436230004323,0.0150453955901427,0.654276985743381,0.203154465969484,0.239927995885479,0.514315103720213,0.0144865420881193,0.659990948178321
"13013","13012",2009,0.440490812063217,0.127116560935974,0.0976687148213387,0.0309202447533607,NA,NA,NA,NA,NA,NA
"13013","13012",2012,0.420740322124894,0.116487708392201,0.41727889234247,0.0769991523029104,0.658970300716879,0.43067787563384,0.112823592207099,0.428342674139311,0.0125433680277555,0.697700400335164
"13014","13013",2006,0.445330470786689,0.279098297807085,0.215151050452385,0.0595000766753565,0.608983937243183,0.426027397260274,0.289497716894977,0.259665144596651,0.0497716894977169,0.613559955173702
"13014","13013",2009,0.507440209388733,0.135094463825226,0.210834309458733,0.0344424024224281,NA,NA,NA,NA,NA,NA
"13014","13013",2012,0.438256048387097,0.244329637096774,0.235635080645161,0.0931199596774194,0.690447189838176,0.451234269119071,0.265367860600194,0.260043562439497,0.0486447241045499,0.718983817643988
"13015","13014",2006,0.420046158918563,0.1279261457303,0.369930761622156,0.0393999340586878,0.481734434561626,0.340552771941167,0.170357200581865,0.427186035235171,0.0339421367383223,0.491343710292249
"13015","13014",2009,0.481179654598236,0.0729530453681946,0.207799762487411,0.0417151711881161,NA,NA,NA,NA,NA,NA
"13015","13014",2012,0.332012678288431,0.0919175911251981,0.435419968304279,0.0805599577390386,0.547386684016482,0.423148492742836,0.106314353057933,0.400446594715296,0.0425505520406897,0.582736933420082
"13016","13015",2006,0.284454310913782,0.408711825763485,0.234715305693886,0.0289794204115918,0.515910357209187,0.211584490186692,0.42502393489708,0.302537099090474,0.0232766874102441,0.51730328731505
"13016","13015",2009,0.401845753192902,0.196110740303993,0.0320369154214859,0.0341463424265385,NA,NA,NA,NA,NA,NA
"13016","13015",2012,0.413859889461004,0.235769285275639,0.258207756625254,0.0886673909962681,0.570009155043352,0.436288641504413,0.208852618973699,0.303854171286646,0.0253692287222247,0.607114007216328
"13017","13016",2006,0.396158999553372,0.20522554711925,0.332961143367575,0.0388566324251898,0.554413767487929,0.298218262806236,0.206904231625835,0.457015590200445,0.0371937639198218,0.555899467624118
"13017","13016",2009,0.480827331542969,0.0462468042969704,0.0506623275578022,0.0218452233821154,NA,NA,NA,NA,NA,NA
"13017","13016",2012,0.607557117750439,0.14481546572935,0.196309314586995,0.0729349736379613,0.639182206245787,0.569923051187688,0.155403144864503,0.245567079290733,0.0205754432920709,0.671534486632217
"13018","13017",2006,0.481165048543689,0.102653721682848,0.377864077669903,0.0414239482200647,0.548884467812988,0.462064516129032,0.122064516129032,0.386838709677419,0.0375483870967742,0.550660792951542
"13018","13017",2009,0.453217446804047,0.040565013885498,0.416757225990295,0.0319932401180267,NA,NA,NA,NA,NA,NA
"13018","13017",2012,0.519072550486163,0.109199700822737,0.310182711828187,0.0768244470563094,0.623393059348565,0.549605645496057,0.124844333748443,0.305624740556247,0.0370485678704857,0.641843735429295
"13019","13018",2006,0.443735303997313,0.0839771582129661,0.399731273093719,0.0319113201209271,0.542654028436019,0.381839543470963,0.128566633098355,0.457032561262169,0.0307150050352467,0.543018592781626
"13019","13018",2009,0.508224368095398,0.0683256015181541,0.23323492705822,0.0451286360621452,NA,NA,NA,NA,NA,NA
"13019","13018",2012,0.468799368088468,0.103738809899947,0.368878357030016,0.0842548709847288,0.614215250262796,0.476008387813001,0.109288269396818,0.381892191932897,0.0276304428271864,0.655534891242824
"13020","13020",2006,0.401249024199844,0.0554254488680718,0.512099921935988,0.0327868852459016,0.553586862575627,0.359717868338558,0.0783699059561129,0.536050156739812,0.0344827586206897,0.5514261019879
"13020","13020",2009,0.332707941532135,0.00500312680378556,0.0706691667437553,0.0181363355368376,NA,NA,NA,NA,NA,NA
"13020","13020",2012,0.443742098609355,0.0391908975979772,0.407711757269279,0.0878634639696587,0.620635543350333,0.472388955582233,0.0492196878751501,0.447779111644658,0.0330132052821128,0.653589642997254
"13021","13021",2006,0.343231279970491,0.152711176687569,0.427701954998156,0.0223164883806713,0.592374084999454,0.225830122913227,0.200146762062007,0.535864978902954,0.0177949000183453,0.595542445099967
"13021","13021",2009,0.310064077377319,0.15503203868866,0.0538714714348316,0.0251169241964817,NA,NA,NA,NA,NA,NA
"13021","13021",2012,0.461628100549359,0.132845014150158,0.294489761944398,0.0812385550191443,0.610157440325038,0.459743107769424,0.135808270676692,0.358865914786967,0.0170739348370927,0.648450990350432
"13022","13022",2006,0.244063596944043,0.370225067107165,0.273590749535412,0.0287012182531489,0.578752390057361,0.188351920693928,0.407269723254853,0.344898802147873,0.0274679884345312,0.578632887189293
"13022","13022",2009,0.323477894067764,0.261936038732529,0.0267192292958498,0.0330705195665359,NA,NA,NA,NA,NA,NA
"13022","13022",2012,0.411881845336874,0.276966478592765,0.212910720212413,0.0932625290408231,0.601277190181601,0.434356019311634,0.243575767014484,0.274256346363495,0.0263198878679333,0.640690480941928
"13023","13023",2006,0.314270067282115,0.0930214363949304,0.451259583789704,0.0203411046784541,0.587759231158321,0.24000624609619,0.142332916926921,0.549344159900062,0.0192848219862586,0.588954798362993
"13023","13023",2009,0.446646958589554,0.0403644777834415,0.148908957839012,0.0265366472303867,NA,NA,NA,NA,NA,NA
"13023","13023",2012,0.337219949942006,0.0536597277333496,0.342836212685428,0.0606800561626274,0.657501806213374,0.396122532653898,0.0746793182217537,0.451707374216599,0.02050020500205,0.685277354098097
"13024","13024",2006,0.337320127079051,0.25826948233975,0.320874602877967,0.0252289291721174,0.478922402219637,0.268292682926829,0.291056910569106,0.379584462511292,0.023486901535682,0.49539067394612
"13024","13024",2009,0.494725733995438,0.185864984989166,0.0789029523730278,0.0320675112307072,NA,NA,NA,NA,NA,NA
"13024","13024",2012,0.37761135199054,0.265011168046249,0.281040599132834,0.0951254762843253,0.591789129927688,0.391545476953414,0.20495439980281,0.352970175006162,0.0242790239092926,0.630899619003188
"13025","13025",2006,0.374723096653842,0.0883758890054798,0.46461466713303,0.0538649877579573,0.581215694246798,0.358442461467146,0.0978097114381736,0.518136516398192,0.0522656159462278,0.584739445686793
"13025","13025",2009,0.33026248216629,0.0247349832206964,0.351968705654144,0.039878848940134,NA,NA,NA,NA,NA,NA
"13025","13025",2012,0.40008445054365,0.102607410535205,0.363559590414863,0.0894120130898343,0.612504849346955,0.428848906154161,0.108362298098548,0.386219586996524,0.0523410345532611,0.632484158799948
"13026","13026",2006,0.345957756737072,0.10318038358825,0.463462005341102,0.0803593105122603,0.588765008576329,0.306049822064057,0.102491103202847,0.575326215895611,0.0588374851720047,0.602487135506003
"13026","13026",2009,0.353041708469391,0.0181134659796953,0.424982905387878,0.0357142873108387,NA,NA,NA,NA,NA,NA
"13026","13026",2012,0.31572503061046,0.0743396886478923,0.559909043204478,0.0906069616931957,0.712576343013835,0.316561146284572,0.0718093968677108,0.596467844051983,0.0388203932022659,0.748099214757572
"13027","13027",2006,0.511062795753933,0.0831308351451592,0.368333546489321,0.0489832459393784,0.546210268948655,0.479336734693878,0.101020408163265,0.393112244897959,0.0468112244897959,0.547677261613692
"13027","13027",2009,0.434861928224564,0.143048286437988,0.136479750275612,0.0315046831965446,NA,NA,NA,NA,NA,NA
"13027","13027",2012,0.4396484375,0.246484375,0.20751953125,0.0783203125,0.669412303065961,0.461088576549382,0.172247901141402,0.279784925950382,0.0426374870295255,0.693011701640845
"13028","13028",2006,0.353515840600508,0.156888177503036,0.387542775140744,0.0553317143172536,0.528429556822656,0.315570652173913,0.175407608695652,0.476222826086957,0.0500815217391304,0.536654368337392
"13028","13028",2009,0.391712963581085,0.0967017412185669,0.336889714002609,0.0413760505616665,NA,NA,NA,NA,NA,NA
"13028","13028",2012,0.487042667163037,0.172426630266179,0.252942028086286,0.0838245331016939,0.613996545944024,0.460387096774194,0.150987593052109,0.342451612903226,0.0480992555831265,0.639698786000914
"13029","13029",2006,0.428423638949955,0.29639208586577,0.188025345920083,0.0301952670373723,0.565608543007607,0.378515295187374,0.309216081054751,0.265831006040138,0.0255244528154835,0.563085137507314
"13029","13029",2009,0.473997265100479,0.185908183455467,0.037822175770998,0.0382797010242939,NA,NA,NA,NA,NA,NA
"13029","13029",2012,0.625606005317208,0.166032424542564,0.164207892404733,0.081113485898973,0.62137211712879,0.570558066317981,0.178489818717311,0.215203371756462,0.0206164627024831,0.637891940917336
"13030","13030",2006,0.376545133478758,0.144039333818081,0.417056196115093,0.027249748969911,0.498240347790084,0.250700854700855,0.223555555555556,0.478974358974359,0.0236239316239316,0.504606148431839
"13030","13030",2009,0.445232629776001,0.13597109913826,0.172277048230171,0.0557366944849491,NA,NA,NA,NA,NA,NA
"13030","13030",2012,0.340540686089719,0.157789864828478,0.410980666702569,0.0767138779686574,0.571749672850435,0.368752959944166,0.17797053765049,0.412871706672649,0.0267703581844014,0.617642983604034
"13031","13031",2006,0.364634692962797,0.148363962348723,0.422232182877633,0.0421335723890632,0.479578675838349,0.315542652970076,0.192719964269763,0.452210808396606,0.0388566324251898,0.481298366294067
"13031","13031",2009,0.46703165769577,0.0749821439385414,0.334206134080887,0.0402285158634186,NA,NA,NA,NA,NA,NA
"13031","13031",2012,0.596360935759376,0.100445599702934,0.254177497215002,0.0958039361307092,0.571519524617997,0.592714657415438,0.110494362532524,0.27285342584562,0.0348655680832611,0.611735993208829
"13032","13032",2006,0.347441415590626,0.161645145863223,0.428981348637016,0.0418460066953611,0.602073135617622,0.338319088319088,0.18019943019943,0.462013295346629,0.0410731244064577,0.606392168154333
"13032","13032",2009,0.467076599597931,0.0691775530576706,0.334870606660843,0.0258775297552347,NA,NA,NA,NA,NA,NA
"13032","13032",2012,0.480100463678516,0.120942812982998,0.349304482225657,0.0656877897990726,0.682579454041936,0.497285152593147,0.0943643512450852,0.383448792360981,0.0331398614491668,0.70433865224845
"13033","13033",2006,0.556043956043956,0.0315018315018315,0.394871794871795,0.0336996336996337,0.594253373966043,0.52863436123348,0.0499265785609398,0.391336270190896,0.0234948604992658,0.592947322594689
"13033","13033",2009,0.395513564348221,0.00649350648745894,0.456906735897064,0.0200708378106356,NA,NA,NA,NA,NA,NA
"13033","13033",2012,0.527827648114901,0.0323159784560144,0.339317773788151,0.0927588270496709,0.644675925925926,0.55291454442558,0.0458404074702886,0.368986983588002,0.0333899264289757,0.681712962962963
"13034","13035",2006,0.382468911131332,0.238095238095238,0.290263876251137,0.0588413709432818,0.554863682261865,0.355656108597285,0.253996983408748,0.364404223227753,0.0509803921568627,0.557892965331538
"13034","13035",2009,0.556437909603119,0.0655133277177811,0.220646619796753,0.0419739075005054,NA,NA,NA,NA,NA,NA
"13034","13035",2012,0.480760525124491,0.299909461294703,0.161837935717519,0.0878225441376188,0.662269524808874,0.505304178393592,0.274085299848452,0.192682398787616,0.0417839359168651,0.692399940038975
"13035","13036",2006,0.344625233395572,0.269138436916511,0.316617764737263,0.0290744198452921,0.52062213581447,0.240466101694915,0.328654661016949,0.381091101694915,0.0214512711864407,0.524371615053465
"13035","13036",2009,0.466948866844177,0.146857693791389,0.162162154912949,0.0192119833081961,NA,NA,NA,NA,NA,NA
"13035","13036",2012,0.490562248995984,0.315461847389558,0.112248995983936,0.0781124497991968,0.606651236447801,0.527969348659004,0.183333333333333,0.236973180076628,0.0272030651340996,0.63588744061396
"13036","13050",2006,0.328807241746539,0.230564430244941,0.311501597444089,0.0343450479233227,0.544505653812699,0.264729194187583,0.263936591809775,0.396301188903567,0.0272126816380449,0.548709770948101
"13036","13050",2009,0.521167874336243,0.0729926973581314,0.0450121648609638,0.0282238442450762,NA,NA,NA,NA,NA,NA
"13036","13050",2012,0.506067702789014,0.137747498403236,0.22248243559719,0.0719608260591867,0.639395589436428,0.530637507736744,0.133897256034661,0.276047039405818,0.0214565710748917,0.65981486523278
"13037","13037",2006,0.502541198213461,0.0890189434775912,0.330355767749885,0.0348067149237641,0.440382528486164,0.424842622447413,0.130661753416244,0.39444188545985,0.0323967449715953,0.441739012479653
"13037","13037",2009,0.544735789299011,0.0255633145570755,0.103570960462093,0.0237185396254063,NA,NA,NA,NA,NA,NA
"13037","13037",2012,0.507013106461255,0.0908254771211773,0.320993331800414,0.0997930558749138,0.542641462349492,0.527243417517464,0.110693175711983,0.331219774314884,0.030736163353036,0.580510325035873
"13038","13038",2006,0.36702311141773,0.139358399448086,0.394963780614005,0.0275957226629872,0.547290919388333,0.297446514837819,0.181849551414769,0.458937198067633,0.0269151138716356,0.54710213328299
"13038","13038",2009,0.491251677274704,0.0824360698461533,0.134253025054932,0.0316285341978073,NA,NA,NA,NA,NA,NA
"13038","13038",2012,0.463631465517241,0.1328125,0.3359375,0.0813577586206897,0.619596060757803,0.477615758506012,0.131235610130468,0.357380404195446,0.0281401893067281,0.652478718077116
"13039","13039",2006,0.384801189149015,0.196952805648458,0.263285024154589,0.0289855072463768,0.527440219521756,0.264754856614246,0.25254394079556,0.40795559666975,0.0264569842738205,0.5296942375539
"13039","13039",2009,0.538370728492737,0.139551356434822,0.0963400229811668,0.0325855948030949,NA,NA,NA,NA,NA,NA
"13039","13039",2012,0.463772793287074,0.256253025657576,0.227690818137809,0.0724544134258512,0.58078725398313,0.487457938207403,0.163199755276843,0.309574793514836,0.0204955643927807,0.612746016869728
"13040","13034",2006,0.378622706726934,0.0925285828237171,0.50837543206594,0.0404147833023132,0.504629008452972,0.353661784287617,0.116910785619174,0.513182423435419,0.0356857523302264,0.503823963504629
"13040","13034",2009,0.377656817436218,0.0409538634121418,0.476153433322906,0.043027475476265,NA,NA,NA,NA,NA,NA
"13040","13034",2012,0.434289526350901,0.0475872804091617,0.493217700689348,0.100511452079164,0.595944871455076,0.459545551072415,0.0588235294117647,0.465279252495222,0.0477808451900616,0.624039226080042
"13041","13041",2006,0.343949044585987,0.226150432977886,0.316109640020039,0.0249767408573678,0.538583102065988,0.206992508027114,0.295611844452372,0.429682483053871,0.0203353549768106,0.540201973481344
"13041","13041",2009,0.401449859142303,0.122996374964714,0.0383407175540924,0.032702375203371,NA,NA,NA,NA,NA,NA
"13041","13041",2012,0.422616432337434,0.153723637961336,0.32496704745167,0.0654657293497364,0.620522782264935,0.413555940568068,0.162492781015383,0.376909749566861,0.016853047724051,0.649115632348431
"13042","13042",2006,0.374865735767991,0.101503759398496,0.403329752953813,0.0469924812030075,0.524950662531717,0.3070908600701,0.119169587489889,0.509840927473713,0.0412510110541925,0.5228361996053
"13042","13042",2009,0.510864555835724,0.0434581600129604,0.0728155374526978,0.0339805819094181,NA,NA,NA,NA,NA,NA
"13042","13042",2012,0.439095856006697,0.111971536207618,0.286940142318962,0.0950188363331938,0.621326397919376,0.450488145048815,0.129308627216577,0.351862920900578,0.0404463040446304,0.652665799739922
"13043","13043",2006,0.533179900268508,0.108170310701956,0.317990026850786,0.0395090141925585,0.567355821545158,0.496941896024465,0.132645259938838,0.337538226299694,0.0397553516819572,0.569314472252448
"13043","13043",2009,0.562335073947906,0.13885223865509,0.218007922172546,0.0273746699094772,NA,NA,NA,NA,NA,NA
"13043","13043",2012,0.657766990291262,0.0949635922330097,0.187803398058252,0.0643203883495146,0.649714173073132,0.666078258311268,0.0859076198882024,0.23477493380406,0.0314798470138276,0.670017740981668
"13044","13044",2006,0.388273393557184,0.317538776205897,0.249190386909835,0.0305096301346514,0.59818515497553,0.315000851353652,0.329814404903797,0.321981951302571,0.0289460241784437,0.598796900489396
"13044","13044",2009,0.380077570676804,0.138395592570305,0.0649112090468407,0.0242906715720892,NA,NA,NA,NA,NA,NA
"13044","13044",2012,0.705890804597701,0.143247126436782,0.127011494252874,0.0772988505747126,0.652724374003564,0.608415570175439,0.175164473684211,0.198739035087719,0.0227521929824561,0.684235205852012
"13045","13045",2006,0.3271400132714,0.312873258128733,0.28865295288653,0.0315195753151958,0.50860614242322,0.247755237778517,0.335550382440971,0.372796807449285,0.036248752909877,0.50742490718866
"13045","13045",2009,0.523630917072296,0.233683422207832,0.0573893487453461,0.0326331593096256,NA,NA,NA,NA,NA,NA
"13045","13045",2012,0.470401174168297,0.327299412915851,0.164138943248532,0.0684931506849315,0.626225490196078,0.470520497466605,0.261400276370336,0.2360663288807,0.0191156149239982,0.665134803921569
"13046","13053",2006,0.39020888665566,0.348216208455962,0.212691120522576,0.0432129782499462,0.596437898702744,0.383065380493033,0.362772418720972,0.239156841729189,0.037513397642015,0.59917797662371
"13046","13053",2009,0.442360728979111,0.167205110192299,0.146875739097595,0.0274998024106026,NA,NA,NA,NA,NA,NA
"13046","13053",2012,0.443009442583003,0.292659153213524,0.195735607675906,0.0857752056046299,0.631589072720277,0.467813670411985,0.270833333333333,0.22559691011236,0.0456460674157303,0.657483647556753
"13047","13046",2006,0.405016256386438,0.495587552252671,0.0687412912215513,0.0250812819321876,0.520677146311971,0.391566265060241,0.505560704355885,0.0848007414272474,0.0213160333642261,0.521886336154776
"13047","13046",2009,0.454859405755997,0.485446482896805,0.0187469162046909,0.00937345810234547,NA,NA,NA,NA,NA,NA
"13047","13046",2012,0.439042916824915,0.502468666919863,0.0311431826813521,0.056209646790733,0.619675217698282,0.466764597869996,0.481821520381932,0.0414983474109438,0.0231362467866324,0.640856672158155
"13048","13047",2006,0.282846532169025,0.394024557529526,0.228570711633042,0.020492488875506,0.632809150527447,0.183455873272022,0.36774331656471,0.375935516273249,0.0162361988193352,0.642871131483256
"13048","13047",2009,0.408405691385269,0.266902595758438,0.0447715483605862,0.0577278696000576,NA,NA,NA,NA,NA,NA
"13048","13047",2012,0.362857576265638,0.301086600720142,0.257007816180052,0.0691240928360997,0.630432156554827,0.360743959829772,0.229154939091666,0.363866309397822,0.0171579113282745,0.670597650469604
"13049","13048",2006,0.540269749518304,0.270520231213873,0.140847784200385,0.0477842003853565,0.511430823807647,0.534008406572411,0.275124188001528,0.155903706534199,0.0403133358807795,0.515766653527789
"13049","13048",2009,0.42704564332962,0.336261838674545,0.114039622247219,0.0558139532804489,NA,NA,NA,NA,NA,NA
"13049","13048",2012,0.467450027012426,0.427876823338736,0.0617233927606699,0.0690167477039438,0.654699796622159,0.483587490307573,0.432153011113983,0.0642284828120961,0.0360558283794262,0.684233796091609
"13050","13049",2006,0.30658218936994,0.240173647776604,0.328874809339434,0.0210019946028394,0.583367556468173,0.202834055510013,0.312214545028692,0.423820119451926,0.0195573252137253,0.584462696783025
"13050","13049",2009,0.413891911506653,0.16020742058754,0.0423034951090813,0.0405294746160507,NA,NA,NA,NA,NA,NA
"13050","13049",2012,0.398672002910679,0.151901036929234,0.34091322539567,0.0674913589230489,0.653743236011179,0.412578942815122,0.141448222164547,0.408685872480318,0.0154857686651094,0.687340191472914
"13051","13040",2006,0.280419966844723,0.382169828697734,0.235734020998342,0.0180880456806042,0.608809742750129,0.167271926928579,0.368511793404497,0.386522871501412,0.0152598950882213,0.611411397941104
"13051","13040",2009,0.417497575283051,0.23090186715126,0.0425444170832634,0.0578004345297813,NA,NA,NA,NA,NA,NA
"13051","13040",2012,0.350334482059599,0.327995134806406,0.238718832353537,0.0639570241232516,0.610542470636286,0.364822859349358,0.231238536538276,0.355613476204267,0.0143450139974901,0.641051029122368
"13052","13051",2006,0.307085786375105,0.268608074011775,0.346509671993272,0.0235492010092515,0.550813596618218,0.228928928928929,0.295795795795796,0.42012012012012,0.0223223223223223,0.578493253807401
"13052","13051",2009,0.48250213265419,0.113888546824455,0.0831605866551399,0.0308498963713646,NA,NA,NA,NA,NA,NA
"13052","13051",2012,0.459448466607012,0.176279183275035,0.300577564467583,0.0786626535426666,0.595014520813166,0.460934493110615,0.153567854668617,0.347933184512355,0.0209375721653452,0.628799612778316
"13053","13052",2006,0.427530089845737,0.116968977792846,0.400745889133751,0.0589930496694355,0.523936406430411,0.391961525249055,0.158364823084851,0.409309515630368,0.0695637238062521,0.517097433164579
"13053","13052",2009,0.407841831445694,0.0653485283255577,0.35991957783699,0.0457439683377743,NA,NA,NA,NA,NA,NA
"13053","13052",2012,0.438696326952923,0.160243145369891,0.35812209001552,0.0882048629073978,0.667991360691145,0.441677096370463,0.109386733416771,0.405006257822278,0.0540675844806007,0.690280777537797
"13054","13054",2006,0.326773692387364,0.119454514068704,0.456240290005179,0.0257206973934058,0.559710144927536,0.260636066124025,0.157338256272552,0.537803138373752,0.0191323319627423,0.575700483091787
"13054","13054",2009,0.520682573318481,0.0638907849788666,0.21761092543602,0.0379522182047367,NA,NA,NA,NA,NA,NA
"13054","13054",2012,0.357730951716439,0.0746581077309517,0.457437901200112,0.0687273234719509,0.619547832101327,0.392777118755766,0.0805983919862923,0.482404112297351,0.0187162251219191,0.655946051095837
"13055","13055",2006,0.398160829583252,0.133242027000587,0.387595382508315,0.0303267462336138,0.49153683400654,0.323357947920715,0.1677030703459,0.460551884959192,0.0266226195102993,0.494902865935757
"13055","13055",2009,0.558801710605621,0.0792275294661522,0.169596433639526,0.0373854897916317,NA,NA,NA,NA,NA,NA
"13055","13055",2012,0.485165257494235,0.106687163720215,0.336971560338201,0.0782475019215988,0.557125727989037,0.502745664739884,0.11242774566474,0.352745664739884,0.0192196531791908,0.592668722165125
"13056","13056",2006,0.3275519799394,0.342179500574653,0.238742033225368,0.0224636924041375,0.523434509160514,0.245347749246283,0.39141282877638,0.302838132862044,0.0174654329971931,0.526059611703582
"13056","13056",2009,0.338807940483093,0.206887423992157,0.0366887412965298,0.0382781438529491,NA,NA,NA,NA,NA,NA
"13056","13056",2012,0.415687234737186,0.232778321906627,0.260855370551747,0.0781096963761019,0.560783595752472,0.420472926134175,0.192867596087191,0.342678887776323,0.0180235692829084,0.594242035884291
"13057","13057",2006,0.311664266611808,0.265171775354865,0.338613454021806,0.0378522937667147,0.509325230511316,0.257319587628866,0.277319587628866,0.404329896907216,0.0342268041237113,0.508172673931266
"13057","13057",2009,0.397260278463364,0.186986297369003,0.0513698644936085,0.0326484031975269,NA,NA,NA,NA,NA,NA
"13057","13057",2012,0.552478134110787,0.148526077097506,0.220926465824425,0.117265954000648,0.562397522317362,0.581550802139037,0.128490790255496,0.254753416518122,0.0251039809863339,0.613226452905812
"13058","13058",2006,0.345738082580188,0.141945773524721,0.43558390926812,0.0334928229665072,0.43498034379095,0.278071101724745,0.191129883843717,0.489968321013728,0.0281590989088349,0.437986587527943
"13058","13058",2009,0.397271275520325,0.0666131600737572,0.36617174744606,0.0325040146708488,NA,NA,NA,NA,NA,NA
"13058","13058",2012,0.400643604183427,0.0897023330651649,0.433896486993832,0.0682488602842585,0.532866533295227,0.428846895487852,0.105540557912328,0.427432831983545,0.0241676308008741,0.555801657616462
"13059","13059",2006,0.291558962474374,0.287726178803815,0.337017559497281,0.0348515910508958,0.522518746215826,0.25965319985699,0.308097962102252,0.392563460850912,0.0342331069002503,0.521074938288855
"13059","13059",2009,0.373006910085678,0.177275583148003,0.0777150020003319,0.0305084753781557,NA,NA,NA,NA,NA,NA
"13059","13059",2012,0.484871723368656,0.193530395984384,0.28165086447295,0.0683212493028444,0.598065376917945,0.456483957219251,0.213034759358289,0.302072192513369,0.0239973262032086,0.62374916611074
